date,open,high,low,close,volume
2021-04-08,113.2,113.5895,112.1505,112.5215,28664280
2021-04-09,112.272,113.6985,111.863,113.5335,26145300
2021-04-12,112.706,112.8445,111.391,112.231,25023660
2021-04-13,112.5495,113.1735,112.1525,112.7215,25681560
2021-04-14,113.3715,113.3715,111.8005,112.0955,21002860
2021-04-15,113.0975,114.8,112.5585,114.2625,29174980
2021-04-16,114.462,114.712,113.546,114.1375,26282780
2021-04-19,113.509,115.2045,113.509,114.488,30289400
2021-04-20,114.8745,114.95,112.856,113.9505,22288320
2021-04-21,113.6025,114,112.241,113.9175,23204180
2021-04-22,113.77,114.444,112.016,112.626,24145520
2021-04-23,113.35,115.306,113.0625,114.9965,29111080
2021-04-26,115.226,116.2265,114.866,115.4965,31203800
2021-04-27,115.8815,115.9225,114.308,114.549,44385600
2021-04-28,119.625,121.569,117.661,117.952,81106800
2021-04-29,119.4615,120.208,118.6925,119.638,41233080
2021-04-30,118.401,119.0925,117.328,117.675,44856760
2021-05-03,118.2455,119.0775,116.775,117.154,28242780
2021-05-04,115.6775,116.2495,112.834,115.3415,44818640
2021-05-05,116.4315,116.75,115.414,115.7385,26636180
2021-05-06,115.3165,116.8675,114.652,116.8675,25190460
2021-05-07,118.1945,118.5625,117.308,117.5965,28897240
2021-05-10,116.407,116.55,114.227,114.5875,29897060
2021-05-11,112.1535,114.014,111.696,113.503,34021540
2021-05-12,111.3095,112.399,109.681,110.0125,46375480
2021-05-13,111.306,111.972,110.336,111.452,33220400
2021-05-14,112.927,114.236,112.5,113.919,31789680
2021-05-17,113.1785,114.489,112.7755,114.446,21531280
2021-05-18,115.1175,115.384,113.1095,113.1235,21099140
2021-05-19,111.4215,113.7495,111.272,113.575,23381000
2021-05-20,114.55,115.6,114.176,115.3475,32351000
2021-05-21,115.8705,115.9445,114.465,114.7065,40631800
2021-05-24,115.7445,118.2775,115.5975,118.052,31755080
2021-05-25,118.6,119.2,117.75,118.1435,22439640
2021-05-26,118.326,119.4495,118.323,119.0155,21065200
2021-05-27,119.4525,119.4525,117.813,118.134,33348420
2021-05-28,118.721,118.8035,117.6425,117.8425,21490800
2021-06-01,118.722,119.2855,117.714,119.059,23358020
2021-06-02,119.4575,119.682,117.618,118.5295,21133500
2021-06-03,117.2865,117.8505,116.476,117.379,18571860
2021-06-04,118.4635,119.9515,118.1205,119.6785,23941060
2021-06-07,119.472,120.2255,119.05,120.115,24008460
2021-06-08,120.6005,120.976,119.739,119.922,24239840
2021-06-09,120.5715,120.644,119.845,120.397,17831780
2021-06-10,120.346,121.8,120.189,121.7565,25294360
2021-06-11,122,122.086,120.948,121.51,21792480
2021-06-14,121.613,122.446,120.9,122.4455,22097560
2021-06-15,122.45,122.7755,121.056,121.4195,21389700
2021-06-16,121.572,121.886,119.47,120.7725,26331140
2021-06-17,120.6975,122.5225,120.5,121.7435,25848880
2021-06-18,121.367,121.603,120.015,120.111,46115200
2021-06-21,120.5005,122,119.8985,121.8125,27302440
2021-06-22,121.75,122.4,121.064,122.3305,22153600
2021-06-23,122.0935,123.0955,121.8345,122.127,19154160
2021-06-24,122.7,123.0555,122.3,122.5,21230340
2021-06-25,122,122.633,121.565,122.5085,34596380
2021-06-28,122.6785,122.785,121.4055,122.536,28493900
2021-06-29,122.6705,123.0205,121.691,122.2725,21316900
2021-06-30,121.9945,122.257,121.3545,122.0895,24473980
2021-07-01,121.725,122.587,121.5315,122.4445,18112820
2021-07-02,123.15,125.404,123.0595,125.2575,26002180
2021-07-06,125.6485,126.428,124.5825,126.19,25983760
2021-07-07,127.162,127.284,126.153,126.474,23653080
2021-07-08,124.026,125.5955,124.022,125.044,23731400
2021-07-09,125.025,125.7345,124.5515,125.5185,18631680
2021-07-12,126.178,127.0695,125.611,126.9755,17667780
2021-07-13,127.0385,128.0575,126.6745,127.3415,19246940
2021-07-14,127.958,129.3265,127.9145,128.237,23745660
2021-07-15,128.649,128.7,126.53,127.005,24218800
2021-07-16,127.663,127.8115,126.1535,126.97,20330320
2021-07-19,126.0895,126.205,123.505,124.578,27967580
2021-07-20,125.5275,127.043,124.3505,126.2095,26230280
2021-07-21,126.1335,127.596,126.0235,127.549,20746180
2021-07-22,127.844,128.483,127.499,128.4215,14301880
2021-07-23,130.4305,133.399,129.8005,133.015,41506420
2021-07-26,133.3285,134.237,132.3015,134.035,30315100
2021-07-27,134.2505,134.399,130.104,131.9,50443900
2021-07-28,136.312,138.297,135.2775,136.094,95130600
2021-07-29,136.15,136.661,135.543,135.7775,31715720
2021-07-30,135.035,135.3045,134.255,134.7265,25575780
2021-08-02,135.117,135.3365,133.794,134.8545,21539160
2021-08-03,135.135,135.732,133.3195,135.63,20761880
2021-08-04,135.3495,135.6495,134.487,135.1255,19676020
2021-08-05,135.6805,136.35,134.846,136.2515,17869000
2021-08-06,136.042,136.4725,135.21,135.7385,20488120
2021-08-09,135.9425,137.184,135.339,136.913,17766000
2021-08-10,137.342,137.7725,136.3645,136.807,19414080
2021-08-11,137.1815,137.682,136.2715,136.279,15352000
2021-08-12,135.9755,137.3,135.4255,137.194,16518860
2021-08-13,137.25,137.8565,137.033,137.7275,15947440
2021-08-16,137.525,138.3625,135.2985,138.3095,22398360
2021-08-17,137.75,138.2655,136.082,136.6615,20393900
2021-08-18,136.5,137.1045,135.3215,135.449,19119720
2021-08-19,134.4355,136.3525,134.25,135.68,21572920
2021-08-20,136,137.554,135.25,137.4295,30923880
2021-08-23,137.9695,140.8745,137.6075,140.0415,28402540
2021-08-24,140.6115,142.08,140.3385,141.2615,19215220
2021-08-25,141.625,142.1895,141.376,142.079,15782960
2021-08-26,141.75,142.4175,141.357,141.4405,20563480
2021-08-27,141.6525,144.5125,141.497,144.004,28433400
2021-08-30,144.4,145.9705,144.163,144.5905,24705200
2021-08-31,145.147,145.1715,144.281,144.6975,22294480
2021-09-01,145,146.2535,144.8835,145.2155,21651340
2021-09-02,145.216,145.5195,143.185,143.287,32136380
2021-09-03,143.0805,144.155,142.4005,143.7395,19854360
2021-09-07,143.8345,144.565,143.619,144.2805,20063320
2021-09-08,144.1,144.4,143,143.691,18276040
2021-09-09,143.8405,144.3105,143.1775,143.541,15214020
2021-09-10,144.2125,144.7185,140.738,140.876,35989840
2021-09-13,141.9495,142.95,141.25,142.3325,20275260
2021-09-14,142.9955,143.363,141.75,142.5445,19389060
2021-09-15,142.7715,144.4505,141.3475,144.4295,23754040
2021-09-16,143.9505,144.3,142.4015,143.61,25681160
2021-09-17,143.0305,143.45,140.4695,140.8,49940860
2021-09-20,138.1615,139,136.3215,138.7195,45232900
2021-09-21,139.7495,140.0115,138.278,139.033,25277620
2021-09-22,139.304,140.887,138.5515,140.2835,24835280
2021-09-23,140.9875,141.6965,140.4015,141.216,20725560
2021-09-24,140.5385,142.3305,140.241,142.215,22913180
2021-09-27,140.8045,141.9385,140.0675,141.072,21579480
2021-09-28,138.655,139.0965,135.36,135.83,44860440
2021-09-29,136.98,137.151,133.865,134.3535,30722400
2021-09-30,134.2615,135.5425,133.556,133.676,37900300
2021-10-01,134.4475,136.9105,134.073,136.543,30909580
2021-10-04,135.9605,135.9605,131.05,133.6595,50411140
2021-10-05,134.041,137.2245,134.041,136.023,29422800
2021-10-06,134.75,137.75,134.55,137.565,23983400
2021-10-07,138.892,140.042,138.651,139.225,24979380
2021-10-08,139.577,140.331,139.2175,139.7855,26206940
2021-10-11,139.292,140.712,138.859,138.914,17809260
2021-10-12,139.48,139.507,135.76,136.449,36249620
2021-10-13,137.4025,138,136.519,137.582,19630340
2021-10-14,139.474,141.337,138.825,141.151,31730780
2021-10-15,141.6145,141.718,140.755,141.368,30198300
2021-10-18,141.0765,142.796,141.0695,142.778,19674360
2021-10-19,143.3875,143.6625,142.6,143.237,19942840
2021-10-20,143.338,143.546,141.3765,141.769,22778160
2021-10-21,141.769,142.156,140.5,141.886,23672020
2021-10-22,139.15,140.583,136.056,137.5665,50249060
2021-10-25,137.55,138,135.424,137.447,33904600
2021-10-26,139.2635,140.083,138.3045,139.3085,45792580
2021-10-27,139.405,148.65,139.405,146.2175,85620580
2021-10-28,147.1345,147.158,144.6265,145.849,35485580
2021-10-29,145.078,148.242,144.6495,148.046,42079660
2021-11-01,148.046,148.046,143.2255,143.497,46291140
2021-11-02,144.5795,146.609,144.3355,145.4325,31977300
2021-11-03,145.9005,146.669,144.591,146.598,27196520
2021-11-04,147.1245,149.7335,146.308,148.2675,38067640
2021-11-05,149.1695,150.3275,148.197,148.852,38255760
2021-11-08,149.825,150.615,148.4305,149.031,23012000
2021-11-09,149.233,149.8345,147.2445,148.9185,19441840
2021-11-10,147.5,148.07,144.5375,145.8935,29896920
2021-11-11,146.4895,147.5355,145.6005,145.7665,16248360
2021-11-12,146.6155,148.85,145.411,148.678,21698060
2021-11-15,148.9005,149.5495,147.575,148.452,19663320
2021-11-16,148.1495,148.7625,147.3125,147.876,18457800
2021-11-17,148.0275,148.5595,147.24,148.047,19475480
2021-11-18,148.2415,150.5805,147.8845,149.8385,35683100
2021-11-19,149.9755,150.9665,148.899,148.9265,32761940
2021-11-22,149.3325,149.8295,146.1475,146.302,30400400
2021-11-23,146.153,146.66,144.115,145.782,27141080
2021-11-24,145.4735,146.2495,144.373,146.12,18040140
2021-11-26,144.3485,144.5575,141.8425,142.183,30424340
2021-11-29,144,146.2975,143.8935,145.5305,32449520
2021-11-30,145.0085,146,141.6015,141.8975,41459340
2021-12-01,144,145.9505,140.912,141.0515,33940700
2021-12-02,141.25,143.8645,140.2145,142.966,29085360
2021-12-03,143.681,144.4,140.301,142.0015,39191520
2021-12-06,143.0405,143.8525,140.15,143.155,29547660
2021-12-07,145.5965,147.531,145.2275,147.2695,32240300
2021-12-08,147.5965,148.393,146.406,148.1865,24067080
2021-12-09,147.591,149.1,147.115,147.6385,22844980
2021-12-10,148.7,148.9775,146.7035,148.0015,22311340
2021-12-13,147.7815,147.97,145.5175,145.8265,22018220
2021-12-14,143.968,144.48,141.215,143.907,37603820
2021-12-15,143.409,146.721,141.678,146.441,35408980
2021-12-16,147.1705,147.6765,143.607,144.445,32794680
2021-12-17,142.5,143.8345,141.3,141.725,50028640
2021-12-20,140,141.7745,139.321,141.607,26872160
2021-12-21,142.0535,143.869,140.5025,143.4725,26433580
2021-12-22,143.0675,146.5,143.0675,146.415,26113160
2021-12-23,146.5,148.2435,146.452,146.9165,26383440
2021-12-27,147.256,148.344,147.1695,147.9065,15747780
2021-12-28,148.236,148.299,146.0545,146.687,17359860
2021-12-29,146.6445,147.417,145.6475,146.655,17728120
2021-12-30,146.694,147.3,145.9945,146.2005,14874080
2021-12-31,146.05,146.6985,144.852,144.852,17594340
2022-01-03,145.055,145.851,143.713,144.9915,28248680
2022-01-04,145.396,146.485,143.716,144.3995,27592200
2022-01-05,144.42,144.4995,137.688,137.775,53587400
2022-01-06,136.9985,139.94,136.5585,137.7475,36553160
2022-01-07,138.1455,138.4485,135.7665,137.017,29276980
2022-01-10,135.078,138.8195,133.1645,138.6695,43903720
2022-01-11,138.007,140.216,136.692,139.736,24256040
2022-01-12,141.15,142.608,140.6945,141.4305,25985620
2022-01-13,141.54,142.85,138.409,138.587,29877200
2022-01-14,137.079,140.742,136.9985,139.4805,29661280
2022-01-18,136.175,137.1315,135.438,135.998,34446980
2022-01-19,136.5235,137.9595,135.0155,135.1165,28017060
2022-01-20,136.25,137.626,132.9645,133.3075,29748060
2022-01-21,132.5935,134.8655,130.0865,130.3515,55705620
2022-01-24,125.978,131.203,124.5,130.804,76403800
2022-01-25,128.74,129.399,126.5005,126.935,46458680
2022-01-26,131.119,133,127.142,129.233,48872960
2022-01-27,131.304,132.6525,128.9325,129.005,31329160
2022-01-28,129.659,133.3565,128.485,133.351,34150020
2022-01-31,134.162,135.473,132.2095,135.3035,39811680
2022-02-01,137.5945,137.793,134.3685,137.644,60332880
2022-02-02,151.25,151.5465,145.5225,148,120589980
2022-02-03,145.7055,149.675,142.6655,143.09,70598220
2022-02-04,143.4445,144.875,140.515,143.293,57998220
2022-02-07,144.25,144.25,138.9,139.201,54603440
2022-02-08,139.0265,140,137.014,139.399,54123400
2022-02-09,140.9635,142.5245,140.187,141.592,38591580
2022-02-10,139.7035,141.4845,137.957,138.62,38599060
2022-02-11,138.6,139.156,133.4,134.2825,39304120
2022-02-14,133.2565,136.3,133.2565,135.526,34053460
2022-02-15,137.5705,138.1085,135.8215,136.6085,26394860
2022-02-16,136.6465,138.086,134.9235,137.738,24690560
2022-02-17,136.243,137.1135,132.4785,132.539,37896600
2022-02-18,133.467,134.07,130.1965,130.403,45619440
2022-02-22,129.838,132.1805,128.2235,129.8135,44461980
2022-02-23,131.6485,132.051,127.5275,127.588,31255280
2022-02-24,124.9535,133,124.9535,132.691,53875880
2022-02-25,133.552,135.2715,131.7515,134.4595,36065020
2022-02-28,133.05,135.7515,132.592,135.057,35564080
2022-03-01,134.8785,136.2555,133.2185,134.0615,26001700
2022-03-02,134.628,135.2625,133.0715,134.5715,23406500
2022-03-03,136.01,136.4395,133.0255,133.8995,24029120
2022-03-04,132.9275,133.8515,130.3375,131.9065,30218240
2022-03-07,131.488,131.735,126.295,126.3785,44413260
2022-03-08,126.25,131.25,125.6745,127.1045,40015620
2022-03-09,131.25,133.7355,129.9005,133.42,36628600
2022-03-10,131.266,133.2715,130.9125,132.4295,26616980
2022-03-11,133.4885,133.7955,129.6315,129.8705,30601800
2022-03-14,130.25,130.409,125.275,125.951,38143740
2022-03-15,126.976,129.8545,125.7205,129.198,30804780
2022-03-16,130.733,133.333,128.7345,133.2805,34922620
2022-03-17,133.149,134.0805,132.185,133.839,27123240
2022-03-18,133.4245,136.244,132.258,136.1255,44072380
2022-03-21,136.1635,137.05,134.092,136.1015,26554020
2022-03-22,136.1015,141.05,136.1015,139.868,35332140
2022-03-23,138.7025,139.5885,137.835,138.2755,24818780
2022-03-24,139.2,141.619,137.7505,141.572,25261600
2022-03-25,141.916,142.035,139.7375,141.673,24089140
2022-03-28,140.9005,142.0025,139.811,141.4555,33048800
2022-03-29,142.6475,143.7935,142.038,142.5055,34156060
2022-03-30,142.46,142.7205,141.6,141.9385,19829100
2022-03-31,142.053,142.108,139.0245,139.0675,34765340
2022-04-01,139.5,140.4705,138.3075,140.1505,21013580
2022-04-04,140.3585,143.712,140.3105,142.9715,25900280
2022-04-05,142.869,142.9905,140.3825,140.591,20914140
2022-04-06,138.75,139.3605,135.517,136.548,32082960
2022-04-07,136.01,137.1645,134.2275,135.8885,25981040
2022-04-08,135.5835,135.67,132.9655,133.2875,24975540
2022-04-11,131.8235,132.0925,128.6685,128.8235,36554300
2022-04-12,131.6,131.6,126.789,127.7145,32507860
2022-04-13,128,130.334,127.741,129.894,27699580
2022-04-14,130.4795,130.4795,126.601,126.73,31597980
2022-04-18,127,128.2125,126.182,127.6765,20545400
2022-04-19,127.6915,130.333,126.9995,130.009,26173720
2022-04-20,130.892,131.399,127.5,128.04,31461340
2022-04-21,129.25,130.0985,124.5265,124.8145,36010560
2022-04-22,125,125.402,118.925,119.6355,56440180
2022-04-25,119.101,123.2775,118.511,123.074,45868080
2022-04-26,122.2945,122.51,118.511,118.65,67025240
2022-04-27,114.4695,117.242,112.7365,114.2945,90993760
2022-04-28,116.415,119.6495,114.115,118.5225,48379340
2022-04-29,116.7345,117.9195,113.8145,114.1095,42548280
2022-05-02,113.405,116.7455,112.6,116.583,35315620
2022-05-03,116.4305,118.442,116.0345,117.334,24822580
2022-05-04,117.0315,122.8545,115.116,122.261,49757180
2022-05-05,120.204,121.039,115.0055,116.5055,45055120
2022-05-06,115.1845,117.5715,114.0155,115.7465,39514160
2022-05-09,113.25,115.077,112.0005,112.511,40142000
2022-05-10,115.5075,116.25,112.9005,114.395,39708480
2022-05-11,113.2365,116.3645,113.2365,113.6025,37339340
2022-05-12,111.3775,114.295,109.8245,112.844,53731400
2022-05-13,114.533,117.875,113.605,116.0505,34686180
2022-05-16,114.9555,116.17,113.8895,114.445,25866420
2022-05-17,116.8405,116.9,114.8695,116.473,22808500
2022-05-18,115,115.4,111.5555,111.8995,34865800
2022-05-19,111.4315,113.01,110,110.384,33992380
2022-05-20,111.951,112.1835,105.7965,108.908,48718760
2022-05-23,109.5875,112.1475,108.741,111.488,35361240
2022-05-24,105.772,106.458,101.8845,105.97,76533400
2022-05-25,104.9855,106.5,103.8565,105.805,40101860
2022-05-26,105.677,108.6495,105.225,107.7925,37161420
2022-05-27,109.483,112.318,109.138,112.3165,37914120
2022-05-31,112.7465,115.735,112.0785,113.762,49733660
2022-06-01,114.855,117.1015,113.25,113.892,36479820
2022-06-02,114,117.8995,112.9465,117.6225,37747960
2022-06-03,116.0625,116.3215,113.5185,114.541,24997960
2022-06-06,116.7045,119.347,116.164,116.8205,32984860
2022-06-07,115.4805,117.691,115.052,117.1495,31536860
2022-06-08,116.7615,118.5705,116.6,117.194,25738080
2022-06-09,116.3275,118.299,114.776,114.8355,25460240
2022-06-10,112.445,113.279,110.366,111.1615,41208020
2022-06-13,106.7865,108.7915,106.119,106.3925,46005580
2022-06-14,106.535,107.9245,105.8,106.7155,32853200
2022-06-15,108.545,111.4235,107.6695,109.7645,39396240
2022-06-16,107.221,108.6485,105.138,106.0335,51298000
2022-06-17,106.0335,108.6995,105.046,107.1435,51376520
2022-06-21,108.9295,112.489,108.6,111.544,47249560
2022-06-22,110.5565,113.3465,110.3825,111.4875,28354980
2022-06-23,112.2315,112.7425,110.5005,112.242,27696380
2022-06-24,112.995,118.079,112.9525,117.975,39546800
2022-06-27,118.273,118.5795,115.1795,115.8335,35704000
2022-06-28,115.8025,117.3095,111.848,112.0075,35232660
2022-06-29,111.552,113.16,110.8725,111.7015,24609000
2022-06-30,110,110.888,106.75,108.963,42232420
2022-07-01,107.933,109.25,106.7305,108.7375,35475660
2022-07-05,107.1005,113.3765,105.7315,113.263,38865460
2022-07-06,113.302,115.5895,111.476,114.572,37289320
2022-07-07,115.08,119.1895,114.8335,118.783,40327160
2022-07-08,117.25,119.685,116.9015,119.3535,38101380
2022-07-11,117.998,117.998,115.3305,115.6765,30835560
2022-07-12,116.215,116.974,113.69,114.0205,29809140
2022-07-13,111.701,114.196,111.2015,111.3535,43432380
2022-07-14,110.2105,111.093,108.373,110.3675,36683840
2022-07-15,112.0005,113.1405,110.9,111.7775,46280200
2022-07-18,112.64,113.68,108.37,109.03,42847038
2022-07-19,110.85,114.02,109.56,113.81,36300365
2022-07-20,113.17,115.4,112.48,113.9,35223536
2022-07-21,114.28,114.55,111.1132,114.34,32160115
2022-07-22,111,112.34,106.5,107.9,48726506
2022-07-25,108.41,109.87,106.3,107.51,33582278
2022-07-26,106.6,107.2,104.07,105.02,43828730
2022-07-27,109.26,113.91,108.01,113.06,59360296
2022-07-28,112.37,114.34,111.46,114.22,32179543
2022-07-29,113.08,116.705,113.06,116.32,37101398
2022-08-01,115.3,116.72,114.34,114.86,25962115
2022-08-02,114,116.35,113.72,115.13,20083749
2022-08-03,115.71,118.62,115.48,118.08,28435865
2022-08-04,117.48,118.78,116.89,118.19,21431261
2022-08-05,116.23,118.1056,116,117.47,19086889
2022-08-08,118.39,120.15,116.88,117.3,18996476
2022-08-09,117.135,117.32,115.71,116.63,19008881
2022-08-10,118.78,120.92,118.41,119.7,30788362
2022-08-11,121.28,121.49,118.56,118.84,24213237
2022-08-12,120.26,121.68,119.46,121.68,19036416
2022-08-15,121.13,122.3,120.61,122.08,19466328
2022-08-16,121.52,122.43,120.64,121.7,19018588
2022-08-17,120.12,121.29,119.38,119.55,22752216
2022-08-18,119.43,120.82,118.72,120.17,17912134
2022-08-19,119.06,119.15,116.76,117.21,21726602
2022-08-22,115.2,115.63,113.85,114.24,21099653
2022-08-23,113.475,115.01,113.43,113.86,15827805
2022-08-24,113.5,114.78,112.8701,113.69,17734624
2022-08-25,114.235,116.72,114.11,116.65,16892856
2022-08-26,114.72,115.12,110.19,110.34,37029386
2022-08-29,109.99,110.95,108.8,109.42,21105043
2022-08-30,110.17,110.5,107.8,108.94,22362633
2022-08-31,110.65,110.85,108.13,108.22,28454274
2022-09-01,108.28,110.445,107.36,109.74,28243430
2022-09-02,110.59,110.74,107.26,107.85,24086869
2022-09-06,107.3,108.03,105.78,106.81,24994273
2022-09-07,107.06,109.98,106.9,109.45,23043795
2022-09-08,108.04,109.6,107.16,108.38,24125293
2022-09-09,109.065,110.99,109.02,110.65,23173221
2022-09-12,110.99,111.62,109.93,110.86,22891100
2022-09-13,107.8,108.3,104.09,104.32,38041901
2022-09-14,104.57,105.275,103.66,105,26350615
2022-09-15,104.03,105.27,102.35,102.91,33660338
2022-09-16,102.07,103.13,100.94,102.8,42610773
2022-09-19,101.75,103.33,101.55,103.07,22877408
2022-09-20,102.08,102.37,100.52,101.14,26390894
2022-09-21,101.67,102.88,99.27,99.28,31057052
2022-09-22,98.82,101.24,98.79,100.14,33986096
2022-09-23,99.63,99.66,97.47,98.74,31358135
2022-09-26,98.1,99.88,97.8,98.17,26751999
2022-09-27,99.43,100,96.872,97.5,29901049
2022-09-28,97.65,100.7,97.11,100.05,32289354
2022-09-29,98.64,98.64,95.96,97.42,30877379
2022-09-30,97.05,98.9,95.56,95.65,32657556
2022-10-03,96.76,99.2872,96.521,98.64,27788025
2022-10-04,100.44,101.84,100.38,101.64,28318931
2022-10-05,99.825,101.93,98.8,101.43,22080463
2022-10-06,100.68,102.9254,100.59,101.42,22224806
2022-10-07,99.85,100.53,98.295,98.68,27133957
2022-10-10,99,99.095,97.01,97.86,18179129
2022-10-11,97.43,99.245,96.31,97.18,25464001
2022-10-12,97.3,98.75,96.735,97.56,21833452
2022-10-13,95.15,99.775,94.3836,99.06,34448833
2022-10-14,99.99,100.69,96.37,96.56,25285031
2022-10-17,98.86,100.93,98.83,99.97,28173768
2022-10-18,103.13,103.47,99.97,100.77,23864094
2022-10-19,100.01,101.0183,98.9201,99.63,23619628
2022-10-20,100,102.32,99.39,99.97,24732918
2022-10-21,97.845,101.31,97.72,101.13,32208527
2022-10-24,101.8,102.75,99.98,102.52,26869389
2022-10-25,102.9,104.82,102.72,104.48,37018014
2022-10-26,96.43,98.31,94.69,94.93,87423947
2022-10-27,94.52,95.43,91.8,92.22,59458156
2022-10-28,92.27,96.55,92.13,96.29,43266656
2022-10-31,95.42,96.03,93.98,94.51,31535999
2022-11-01,95.45,96.03,90.37,90.47,46699843
2022-11-02,90.94,91.18,86.88,86.97,56617905
2022-11-03,86.32,86.52,83.34,83.43,60909788
2022-11-04,85.4,86.64,83.71,86.58,50982551
2022-11-07,87.28,88.9,86.85,88.49,33893385
2022-11-08,88.9,90.32,87.5901,88.9,30337392
2022-11-09,88.45,89.435,87.28,87.32,31103199
2022-11-10,92.25,94.39,91.61,93.94,51147464
2022-11-11,94.69,96.93,93.92,96.41,32946441
2022-11-14,95.09,96.79,94.51,95.7,29739652
2022-11-15,98.26,100.14,96.71,98.44,41509445
2022-11-16,97.9,99.6375,97.64,98.85,29025975
2022-11-17,96.97,99.28,96.79,98.36,26039855
2022-11-18,98.77,98.9,96.37,97.43,27722327
2022-11-21,97.29,98.4,95.355,95.6,21513785
2022-11-22,95.95,97.22,94.05,97.05,23048748
2022-11-23,97.09,98.76,97.09,98.46,18847675
2022-11-25,98.24,98.64,97.4,97.46,9682538
2022-11-28,97.0363,97.58,95.61,96.05,26138606
2022-11-29,95.73,96.12,94.11,95.19,20037686
2022-11-30,94.82,101.04,94.42,100.99,42299252
2022-12-01,101.02,102.25,100.25,100.99,28628570
2022-12-02,99.05,100.77,98.9,100.44,21444960
2022-12-05,99.4,101.38,99,99.48,24305327
2022-12-06,99.3,99.78,96.42,96.98,24850045
2022-12-07,96.41,96.8811,94.715,94.94,30979486
2022-12-08,95.38,95.58,93.45,93.71,32141676
2022-12-09,93.77,94.26,92.75,92.83,27901084
2022-12-12,92.71,93.56,91.61,93.31,28959163
2022-12-13,97.76,99.53,95.03,95.63,40512808
2022-12-14,95.2,96.87,93.6,95.07,28398073
